,img_h,error,Clump,Misread,Area,Perimeter,Solidity,Major_axis_length,Minor_axis_length,Equivalent_diameter,Eccentricity,Extent,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Bounding_box,Entropy
Ricinus communis,450,0,0,0,4909,261.8650071,0.987329043,81.02968208,77.30989973,79.05904708,0.299508655,0.776986388,356.6459862,3.919645603,0.666504036,0.050840477,0.225348964,0.940785814,"(155, 327, 236, 405)",4.543533262
Ricinus communis,450,0,0,0,4682,255.0365799,0.988180667,78.86024264,75.69350986,77.20950426,0.28053521,0.779813458,369.3427128,4.261773255,0.641831574,0.050350441,0.224232956,0.939879408,"(246, 420, 322, 499)",4.668474728
Ricinus communis,450,0,0,0,4606,251.6223664,0.99011178,78.96525981,74.36156401,76.58029344,0.336454476,0.787889155,324.5578803,3.94185902,0.636821773,0.04490295,0.211783212,0.941949214,"(259, 122, 333, 201)",4.741723706
Ricinus communis1-1,972,0,0,0,14486,451.8721497,0.991105638,139.6186251,132.4371852,135.809234,0.316585786,0.723576424,306.1792446,5.591134877,0.430141685,0.069686835,0.263965616,0.964469832,"(346, 577, 489, 717)",5.564550775
Ricinus communis1-2,972,0,0,0,15329,462.3330445,0.990757497,142.0176975,137.8068296,139.705007,0.24170533,0.822812668,395.3539854,6.772182776,0.342040504,0.02719909,0.164883299,0.947809463,"(244, 451, 382, 586)",6.171151643
Ricinus communis1-2,972,0,0,0,14590,454.0315293,0.989555073,139.758502,133.1659608,136.2958729,0.303507496,0.771957672,244.4387674,4.733419347,0.447944045,0.046712486,0.21610436,0.969375855,"(616, 717, 756, 852)",5.78842264
Rinorea oblongifolia1-1,972,1,1,0,206596,2286.288635,0.843489977,843.9796507,354.9063842,512.880295,0.907285432,0.573304473,150.747392,1.873654513,0.694257874,0.180212846,0.424513999,0.972068326,"(206, 311, 710, 1026)",4.741283516
Rinorea oblongifolia1-2,972,0,0,0,108507,1247.22453,0.989973177,387.8647059,356.8898178,371.6926194,0.391589633,0.761132155,165.9580704,2.186349661,0.660473159,0.057935441,0.240689635,0.955799845,"(79, 434, 439, 830)",5.597912547
Rinorea oblongifolia1-2,972,0,0,0,80723,1066.288455,0.996039189,336.7509366,305.3964844,320.5927569,0.421364718,0.791992073,219.7157012,2.649863209,0.605494433,0.04300076,0.207355167,0.931646426,"(576, 439, 908, 746)",5.652459593
Rinorea oblongifolia1-3,972,0,0,0,125973,1347.266161,0.987272428,414.4537303,387.7005715,400.4919539,0.353460135,0.771987989,101.3532173,1.621440107,0.739354508,0.054635682,0.233731555,0.96270509,"(340, 436, 750, 834)",5.35766944
Robinia pseudoacacia,450,0,0,0,2579,202.509668,0.940897483,58.39451386,56.93916387,57.3034448,0.221865486,0.741091954,524.8447606,5.761902473,0.524080998,0.055034796,0.234473818,0.892736105,"(187, 254, 247, 312)",5.090577463
Rogiera amoena1-1,972,1,1,0,60659,1013.820418,0.966184575,351.1778514,221.873195,277.9090455,0.775133702,0.809304622,361.1840555,3.907388974,0.46462853,0.033774486,0.183760874,0.942609034,"(221, 854, 437, 1201)",6.53260351
Rogiera amoena1-1,972,0,0,0,33601,683.411255,0.993877189,210.5416718,203.232034,206.8383957,0.261210906,0.784337068,394.6238796,3.656558639,0.514571631,0.043909563,0.209532429,0.949724652,"(498, 133, 702, 343)",6.278889479
Rogiera amoena1-2,972,0,0,0,26606,619.4701295,0.982496307,188.7637143,180.8907942,184.0538273,0.285790252,0.773475202,207.9415409,4.954410984,0.432027658,0.047225372,0.217297902,0.949401251,"(95, 684, 284, 866)",5.886068357
Roldana galiciana1-1,972,1,0,1,1630,185.2792206,0.957696827,81.31543881,26.06132498,45.55634377,0.947249652,0.45227525,418.1278098,6.11638646,0.619437191,0.273703612,0.523118631,0.820271146,"(731, 640, 799, 693)",3.878463727
Romneya coulteri,450,0,0,0,8413,349.2203461,0.981794842,110.540476,97.14029943,103.4976535,0.477234771,0.766490525,408.6255639,3.932302936,0.632878521,0.049555592,0.222552537,0.951831866,"(123, 427, 221, 539)",5.219916321
Rondeletia odorata,450,1,0,1,671,93.59797975,0.985315712,29.86941697,28.63680835,29.22915898,0.284306569,0.82635468,1293.572821,8.631732267,0.725114098,0.074335819,0.272179311,0.800350839,"(96, 52, 124, 81)",2.939031933
Rondeletia odorata,450,0,0,0,9205,385.9066376,0.988403307,152.0307148,77.4387238,108.259734,0.86055214,0.783737761,261.4884359,3.135378962,0.65764558,0.045865899,0.214023404,0.947424394,"(113, 98, 258, 179)",4.665727804
Rondeletia odorata,450,0,0,0,8435,386.0487732,0.986780533,157.40508,68.60606109,103.6328884,0.900016069,0.703620287,322.3214823,3.631536929,0.635389223,0.081480275,0.285357784,0.952450499,"(143, 199, 291, 280)",4.469832199
Rondeletia odorata,450,0,0,0,8358,367.7888886,0.989580867,146.9283438,72.56728121,103.1587908,0.869521139,0.627948911,223.9101898,2.879023318,0.672235788,0.130880652,0.361754952,0.967283968,"(176, 407, 297, 517)",4.288477977
Rorippa amphibia1-1,972,1,0,1,1347,211.645707,0.714968153,100.2266753,24.60054716,41.41320643,0.96940948,0.410670732,922.8458379,7.643974751,0.654459137,0.315137763,0.561303813,0.874007211,"(48, 72, 128, 113)",3.621493897
Rorippa amphibia1-1,972,1,0,1,2812,309.9066376,0.674017258,102.2618942,50.08690025,59.83602259,0.871840183,0.414382552,596.6781892,7.635326857,0.57632645,0.249314199,0.499279655,0.883305799,"(288, 227, 375, 305)",4.182996293
Rorippa amphibia1-1,972,0,0,0,15902,475.8305192,0.982271913,143.5747728,141.525081,142.2921475,0.168369972,0.766878858,323.1650354,4.471631024,0.447222435,0.048835139,0.22096277,0.961580889,"(515, 1140, 659, 1284)",6.182519596
Rorippa amphibia1-1,972,1,0,1,1716,191.0365799,0.943375481,82.33638856,27.17243711,46.7426899,0.943974865,0.462533693,274.3084709,5.209002887,0.620133409,0.263589692,0.513368057,0.830898892,"(731, 640, 801, 693)",3.827958805
Rorippa islandica1-1,972,1,0,1,1756,191.0365799,0.947652455,82.19778538,27.75654326,47.28433822,0.941260994,0.473315364,296.7520632,5.416467083,0.606722006,0.25325956,0.503208968,0.831090665,"(730, 640, 800, 693)",3.95105732
Rorippa islandica1-1,972,1,0,1,2052,277.9066376,0.739193084,123.6351934,25.25435569,51.11445535,0.978915608,0.315740883,563.7232294,5.234419496,0.734758723,0.44443161,0.666638638,0.914660076,"(817, 559, 884, 656)",2.980250198
Rosa canina1-1,972,0,0,0,34465,710.1808076,0.982636711,220.6470635,200.0975865,209.4807889,0.4214165,0.733797479,107.0584074,3.76558484,0.458153037,0.06670779,0.25827002,0.970514718,"(9, 799, 237, 1005)",5.841793073
Rosa canina1-1,972,0,0,0,28757,648.7249635,0.994020048,226.0560568,162.2221014,191.3492869,0.696435997,0.738684819,144.6538435,4.139039401,0.440466976,0.063713739,0.25240223,0.95819954,"(335, 246, 505, 475)",5.755306127
Rosa canina1-1,972,0,0,0,50439,854.3229432,0.991897898,280.9883838,229.1411971,253.4184867,0.578781293,0.785776601,88.25668324,3.840853702,0.41468378,0.04312039,0.207644577,0.969914522,"(409, 596, 654, 858)",6.012842642
Rosa canina1-1,972,1,0,1,1530,178.2081528,0.95684803,78.42401303,25.30550663,44.13679308,0.946509656,0.463636364,296.0858704,5.468457257,0.612449915,0.262198108,0.512005504,0.83465476,"(732, 642, 798, 692)",3.862787356
Rosa canina1-1,972,0,0,0,29148,657.5533906,0.981017771,207.0741074,181.7337762,192.6457533,0.479344641,0.731332798,159.6981673,3.994744707,0.464580537,0.067867486,0.260503954,0.945565619,"(752, 741, 940, 953)",5.732172827
Rosa,450,1,1,0,20744,821.7960313,0.766536102,255.0107752,145.1998997,162.5179409,0.822069395,0.533539095,250.2919664,2.724770566,0.73676845,0.209807776,0.458040462,0.976827895,"(46, 201, 206, 444)",4.09714468
Rosa,450,0,0,0,7570,324.391919,0.989025346,103.0247216,93.62010378,98.17547226,0.417417245,0.780734323,328.8759423,3.639444026,0.629062731,0.044028841,0.209767606,0.951387102,"(80, 486, 181, 582)",5.182944713
Rosa,450,0,0,0,6846,307.6639969,0.990594704,98.70531327,88.34688504,93.36272234,0.445951683,0.793831169,414.1309737,4.068235107,0.627685223,0.042603955,0.206313183,0.945207148,"(219, 333, 307, 431)",5.142217046
Rosa,450,0,0,0,6893,308.7350647,0.989662599,99.8281144,87.96577488,93.68265678,0.472795174,0.780899513,398.6388286,3.876790497,0.640360816,0.044808779,0.211600524,0.950437932,"(264, 203, 355, 300)",5.178620013
Rosa,450,0,0,0,7297,317.2203461,0.991440217,97.06114051,95.77886074,96.38894624,0.162011024,0.775616497,378.7655642,3.882005418,0.636300983,0.046991714,0.216710835,0.949287643,"(283, 65, 379, 163)",5.165417825
Rosa,450,0,0,0,6166,293.1787156,0.988616322,89.73745633,87.86539564,88.60471225,0.203194138,0.787282942,426.5152918,4.438857673,0.567394583,0.040203064,0.200432738,0.94177471,"(331, 333, 420, 421)",5.088971175
Rosemarinus officinalis,450,1,1,0,9336,443.4457429,0.89365368,145.4796914,89.77836648,109.0273562,0.786869379,0.703753957,204.8924799,5.327132845,0.445519826,0.078244594,0.279691396,0.934496026,"(69, 188, 168, 322)",4.913828177
Rosemarinus officinalis,450,0,0,0,6094,304.0071427,0.963630614,97.25294524,80.28070311,88.08587733,0.564426227,0.754674923,265.5338277,4.961935502,0.451248371,0.05272623,0.229564011,0.921099032,"(176, 261, 261, 356)",4.728686185
Rosemarinus officinalis,450,0,0,0,4821,263.6223664,0.990345111,94.42842595,65.06709879,78.34722615,0.724701803,0.776328502,209.4213933,4.884378023,0.422672837,0.043081526,0.20749377,0.925499481,"(185, 126, 254, 216)",4.827902563
Rosemarinus officinalis,450,0,0,0,6042,302.9360749,0.963482698,95.38102148,81.25638833,87.70925452,0.523682382,0.764326376,242.5221867,4.950128123,0.437302436,0.04821319,0.219508605,0.914889811,"(250, 365, 343, 450)",4.735085323
Rosemarinus officinalis,450,0,0,0,6461,322.9777054,0.954921667,96.13278646,86.69080918,90.69950771,0.432191347,0.731295982,264.4495643,4.617553447,0.492769396,0.063716933,0.252374535,0.925295747,"(286, 179, 379, 274)",4.835367485
Rosemarinus officinalis,450,0,0,0,5544,282.6934342,0.98245614,97.03242928,72.87234853,84.01690328,0.660290551,0.778105263,283.1424156,4.809626525,0.465747657,0.041915028,0.204637568,0.928629199,"(295, 289, 390, 364)",5.170659486
Rothmannia engleriana1-1,972,0,0,0,79447,1109.874242,0.983936887,332.3366315,304.8400048,318.048836,0.398282677,0.766603947,300.7188715,3.046277223,0.575734634,0.055394143,0.235345051,0.982844607,"(236, 874, 551, 1203)",5.117339837
Rubia peregrina1-1,972,1,1,0,27501,924.3473298,0.816392567,235.1022585,167.3733782,187.1239181,0.702263255,0.61209909,306.8681884,4.368073497,0.54181775,0.132702531,0.364275575,0.930859056,"(98, 207, 277, 458)",5.188983342
Rubia peregrina1-1,972,0,0,0,25880,608.1980515,0.988540871,185.9305135,177.4086083,181.5253134,0.29927729,0.752238112,145.587459,3.681322426,0.489243742,0.057136597,0.239019226,0.966395501,"(294, 621, 482, 804)",5.884009079
Rubia peregrina1-1,972,0,0,0,22073,553.0437226,0.993652651,170.0987072,165.2995332,167.6431223,0.235864526,0.801052441,156.3477893,3.862415602,0.446678861,0.036150266,0.19011104,0.937672133,"(383, 396, 550, 561)",5.817993697
Rubia peregrina1-1,972,0,0,0,27709,718.6833329,0.91521337,215.0576562,169.9271171,187.830228,0.612917651,0.675829268,240.4930107,3.521439078,0.558653961,0.098902411,0.314478285,0.936162988,"(569, 182, 769, 387)",5.313631239
Rubia peregrina1-1,972,1,1,0,41254,1115.348376,0.808347213,378.1991537,164.662797,229.1860035,0.900243642,0.474096718,169.0674367,3.416890641,0.630607757,0.267981459,0.517667486,0.967181958,"(651, 769, 949, 1061)",4.322227103
Rubia peregrina1-1,972,1,0,1,1656,186.7939392,0.945745288,80.81101318,26.77659521,45.91823914,0.943508493,0.473142857,303.5808045,5.399346347,0.609366754,0.253078593,0.503025094,0.827241574,"(730, 642, 800, 692)",3.929386234
Rubia peregrina1-1,972,1,0,1,1584,168.5391052,0.917197452,58.87109495,35.12174742,44.90892382,0.80254819,0.635889201,1265.985822,8.729189547,0.569456212,0.109255546,0.330400965,0.902654185,"(923, 538, 970, 591)",4.436939747
Rubus adenotrichus1-1,972,0,0,0,24796,593.9137803,0.989386322,186.1046129,169.9848341,177.6829979,0.407100797,0.77871993,250.4623506,4.602332002,0.485758492,0.045525885,0.213350094,0.971063751,"(466, 669, 649, 843)",6.054714922
Rubus adenotrichus1-1,972,1,0,1,8596,473.5878785,0.814323607,148.507088,83.79314235,104.6172411,0.825613105,0.585239651,455.2784954,6.169504055,0.519028122,0.157368884,0.396672987,0.917445634,"(647, 598, 800, 694)",5.052831587
Rubus caesius1-1,972,0,0,0,35504,709.3696244,0.991925796,220.5348547,205.6969766,212.6149026,0.360604881,0.797538019,150.6103577,4.842167499,0.385111571,0.036674898,0.191491256,0.946684218,"(393, 466, 602, 679)",6.087849695
Rubus caesius1-1,972,1,0,1,1731,187.8650071,0.956882255,82.00607979,27.44341053,46.94654036,0.942342166,0.473338802,299.38107,5.418688799,0.609746614,0.254123258,0.504064727,0.833471519,"(730, 640, 799, 693)",3.948500205
Rubus chamaemorus1-1,972,1,0,1,1711,189.2792206,0.950555556,82.31399069,27.04277681,46.67454189,0.944492854,0.461185984,329.8131029,5.545545114,0.616371452,0.26521388,0.51495071,0.82220934,"(729, 640, 799, 693)",3.878938711
Rubus chamaemorus1-1,972,1,0,1,6900,314.9360749,0.98557349,104.6951398,84.62305076,93.73021316,0.588797475,0.797503467,539.6995039,6.01034918,0.417818221,0.034565437,0.185852369,0.93040092,"(796, 393, 899, 477)",6.063771972
Rubus chamaemorus2-1,972,1,0,1,2753,201.8233765,0.979018492,69.27420112,51.7299125,59.20496995,0.665114511,0.722951681,580.9114178,8.565823611,0.403156002,0.062904524,0.250709297,0.941733177,"(101, 750, 169, 806)",5.76467462
Rubus chamaemorus2-1,972,1,0,1,8022,430.7888886,0.862209802,122.2203167,88.39162798,101.0639779,0.690622425,0.543275091,302.6435299,5.288701248,0.560719273,0.181617087,0.426148024,0.876779618,"(401, 506, 508, 644)",4.62692985
Rubus chamaemorus2-1,972,0,0,0,50322,1101.353426,0.945564554,262.6617867,248.5793259,253.124397,0.32303923,0.714314104,239.164228,7.758360715,0.34807887,0.05854217,0.241944087,0.969119475,"(450, 584, 709, 856)",6.36888101
Rubus chamaemorus2-1,972,1,0,1,1885,199.5218613,0.914161009,84.66584828,29.29816206,48.99037193,0.938218053,0.459307992,450.8185235,6.399441123,0.581164128,0.209730549,0.457916927,0.828361571,"(729, 637, 801, 694)",4.363144253
Rubus fructicosus,450,0,0,0,3122,216.3025612,0.957962565,67.02794313,59.8153789,63.04802819,0.45125576,0.774305556,798.3582818,6.049732969,0.664654578,0.055992448,0.236408,0.909643129,"(42, 260, 105, 324)",4.108269821
Rubus fructicosus,450,0,0,0,3782,239.6162697,0.960385983,73.44155647,65.88542025,69.39302528,0.441799911,0.773257003,756.3953925,5.880136846,0.65919955,0.053680585,0.23147375,0.915174472,"(94, 312, 161, 385)",4.279134723
Rubus fructicosus,450,0,0,0,2938,201.0954544,0.98557531,64.57602208,58.03919354,61.16189813,0.438414027,0.80273224,681.732012,5.548655529,0.663367309,0.040745006,0.20162769,0.91265336,"(123, 469, 183, 530)",4.504461701
Rubus fructicosus,450,0,0,0,2930,209.3025612,0.963815789,62.80757671,59.62954678,61.07857125,0.314067873,0.73989899,691.7901406,5.62772505,0.642326391,0.063726396,0.252294088,0.926082594,"(214, 505, 280, 565)",4.122783504
Rubus fructicosus,450,1,1,0,6202,380.2914139,0.858170749,139.9349323,63.79688669,88.86299374,0.890028988,0.558738739,459.7103174,3.844630435,0.754990303,0.187523497,0.433018398,0.964511734,"(243, 182, 354, 282)",3.632732249
Rubus fructicosus,450,0,0,0,2905,204.509668,0.975814578,61.42724371,60.65527233,60.81743893,0.158039741,0.768518519,772.2026589,5.897165052,0.65513084,0.057515653,0.239607328,0.917192307,"(289, 288, 349, 351)",4.171410444
Rubus fructicosus,450,0,0,0,2836,198.4091629,0.984722222,64.21571141,56.2835398,60.09082583,0.481445273,0.765452092,749.4149343,5.930625825,0.653320778,0.053707613,0.231534483,0.912526733,"(293, 494, 350, 559)",4.153249259
Rubus fructicosus,450,0,0,0,2925,200.4091629,0.989178221,65.4805164,56.96982665,61.02643418,0.493003823,0.777511962,639.4183053,5.587626272,0.618225197,0.050734812,0.225068411,0.926708444,"(368, 247, 434, 304)",4.393084791
Rubus geoides1-1,972,1,0,1,1622,254.001046,0.584926073,81.13198013,40.95560346,45.44441155,0.863235033,0.424052288,2089.507375,10.13107075,0.788219,0.298858,0.546637621,0.905205389,"(116, 413, 191, 464)",2.942379472
Rubus idaeus1-1,972,1,0,1,3521,338.8122292,0.671946565,111.8490596,58.10815802,66.95577971,0.854456471,0.468218085,666.7797648,5.647008277,0.668841719,0.253497625,0.503462562,0.934415864,"(277, 1124, 371, 1204)",3.883385937
Rubus idaeus1-1,972,0,0,0,28510,781.0924958,0.902815162,205.4887488,184.0807038,190.5257448,0.444419293,0.618062782,256.227675,4.078678724,0.546594439,0.132087011,0.363429866,0.918987275,"(401, 236, 587, 484)",5.157733994
Rubus idaeus1-1,972,1,0,1,1781,194.1076477,0.948349308,83.79256583,27.85496408,47.61973991,0.943128767,0.458076132,255.2115578,4.915010833,0.632668489,0.269296338,0.518898084,0.830871111,"(729, 638, 801, 692)",3.794469212
Rubus idaeus1-1,972,1,0,1,1719,241.0365799,0.8953125,109.6630525,21.91728885,46.78353105,0.979824406,0.344350962,604.691068,5.295058533,0.728736717,0.4039171,0.635497581,0.908814974,"(870, 821, 922, 917)",3.119779191
Rubus idaeus2-1,972,0,0,0,28201,636.5411973,0.98891889,194.1467009,185.6104875,189.4904441,0.293261883,0.765021838,116.5151821,4.41069838,0.412230656,0.051071845,0.225976374,0.951944909,"(247, 786, 438, 979)",5.79831514
Rubus idaeus2-1,972,0,0,0,27779,632.4823228,0.984337904,190.799078,186.1513372,188.0673319,0.219374828,0.734427876,153.1275298,4.617035326,0.434001368,0.065910689,0.256720891,0.954655297,"(402, 85, 599, 277)",5.808577609
Rubus idaeus2-1,972,0,0,0,24838,591.629509,0.991101712,181.8861492,174.2825552,177.8334159,0.286113078,0.802079633,156.9730644,5.103669426,0.371401656,0.035517093,0.188439907,0.946219789,"(594, 957, 767, 1136)",6.125733918
Rubus idaeus2-1,972,1,0,1,1507,178.2081528,0.961710274,78.4206399,24.75485723,43.80378972,0.948869828,0.454600302,347.5456451,5.875529553,0.616301157,0.270016594,0.519581651,0.815570416,"(733, 641, 798, 692)",3.816918663
Rubus saxatilis1-1,972,1,0,1,2851,198.509668,0.98650519,64.99037357,55.92470757,60.24953064,0.509437675,0.795479911,820.3450187,8.120382234,0.399921258,0.031845722,0.178328201,0.900785264,"(46, 78, 102, 142)",5.798153294
Rubus saxatilis1-1,972,1,0,1,1280,169.5746391,0.879725086,61.35981897,27.81426713,40.37012035,0.891359165,0.533111204,2467.501865,14.83720194,0.607513268,0.152700132,0.390539214,0.856684332,"(72, 171, 121, 220)",3.828079866
Rubus saxatilis1-1,972,1,0,1,1611,155.5391052,0.953818828,50.23248241,41.9716784,45.29005306,0.549416601,0.714095745,1472.376455,10.15783543,0.532908452,0.059412802,0.243589144,0.894376453,"(203, 1095, 251, 1142)",4.59338211
Rubus saxatilis1-1,972,1,0,1,1734,191.8650071,0.947540984,82.85549436,27.23189971,46.98720433,0.944445733,0.458730159,386.390419,5.92723609,0.6122639,0.263449511,0.513235306,0.811352063,"(730, 639, 800, 693)",3.924395629
Rubus saxatilis1-1,972,1,0,1,16946,712.0559159,0.826110272,178.0879686,137.915912,146.8887924,0.632664784,0.591813927,559.4464846,5.223900124,0.562655705,0.128687232,0.358712061,0.945952359,"(734, 969, 873, 1175)",5.144059708
Rubus saxatilis1-1,972,1,0,1,2798,196.2670273,0.984517945,62.72344158,57.00724107,59.68688504,0.417086926,0.805875576,706.0169788,8.001995418,0.43014749,0.02873362,0.169369398,0.931569498,"(810, 70, 872, 126)",5.238076577
Ruellia jaliscana1-1,972,1,0,1,8045,544.0731599,0.76816576,115.338304,103.5444078,101.2087552,0.440515121,0.533028556,317.8256396,4.52840112,0.626697974,0.203270812,0.450838505,0.969508372,"(205, 467, 322, 596)",4.190889515
Ruellia jaliscana1-1,972,1,0,1,4807,445.3330445,0.719395391,112.3826762,67.060713,78.23338476,0.802451362,0.465253581,460.7537567,5.233350603,0.655420252,0.265326776,0.515076692,0.962309392,"(229, 690, 352, 774)",3.94498557
Ruellia jaliscana1-1,972,1,0,1,7095,529.1736649,0.794601859,105.3393701,103.3918228,95.04543424,0.191402217,0.551624942,382.7870763,5.492136753,0.567781108,0.184660181,0.429697632,0.961540073,"(440, 582, 549, 700)",4.421772073
